308,1911.3,1
309,1925.1,1
310,1937.8,1
311,1949.2,1
312,1959.5,1
313,1968.6,1
314,1976.6,1
315,1983.4,1
316,1989.1,1
317,1993.3,1
318,1995.8,1
319,1996.6,1
320,1995.6,1
321,1992.9,1
322,1989,1
323,1984.2,1
324,1978.6,1
325,1972.4,1
326,1965.6,1
327,1958.2,1
328,1949.9,1
329,1940.7,1
330,1930.8,1
331,1920.2,1
332,1909.3,1
333,1898.2,1
334,1887.3,1
335,1876.6,1
336,1866.3,1
337,1856.1,1
338,1846.1,1
339,1836,1
340,1825.8,1
341,1815.3,1
342,1804.3,1
343,1792.7,1
344,1780.3,1
345,1766.9,1
346,1752.3,1
347,1736.5,1
348,1719.3,1
349,1700.8,1
350,1681.3,1
351,1660.8,1
352,1639.7,1
353,1618.1,1
354,1596.3,1
355,1574.4,1
356,1552.5,1
357,1530.4,1
358,1507.9,1
359,1484.7,1
360,1460.8,1
361,1436,1
362,1410.4,1
363,1384,1
364,1357.1,1
365,1329.6,1
366,1301.7,1
367,1273.5,1
368,1245.1,1
369,1216.6,1
370,1188.1,1
371,1159.8,1
372,1131.8,1
373,1104.2,1
374,1077.5,1
375,1051.6,1
376,1026.8,1
377,1002.9,1
378,979.69,1
379,956.79,1
380,933.65,1
381,909.73,1
382,884.54,1
383,857.77,1
384,829.26,1
385,799.06,1
386,767.32,1
387,734.31,1
388,700.37,1
389,665.94,1
390,631.55,1
391,597.71,1
392,564.9,1
393,533.42,1
394,503.42,1
395,474.88,1
396,447.61,1
397,421.32,1
398,395.64,1
399,370.17,1
400,344.56,1
401,318.48,1
402,291.66,1
403,263.92,1
404,235.18,1
405,205.56,1
406,175.36,1
407,145.01,1
408,115.04,1
409,85.938,1
410,58.11,1
411,31.725,1
412,6.67,1
413,-17.402,1
414,-40.954,1
415,-64.433,1
416,-88.179,1
417,-112.38,1
418,-137.08,1
419,-162.19,1
420,-187.54,1
421,-212.86,1
422,-237.93,1
423,-262.58,1
424,-286.78,1
425,-310.52,1
426,-333.83,1
427,-356.73,1
428,-379.14,1
429,-400.96,1
430,-422.03,1
431,-442.19,1
432,-461.32,1
433,-479.38,1
434,-496.46,1
435,-512.76,1
436,-528.59,1
437,-544.31,1
438,-560.34,1
439,-577.07,1
440,-594.8,1
441,-613.7,1
442,-633.81,1
443,-655.05,1
444,-677.23,1
445,-700.02,1
446,-722.9,1
447,-745.25,1
448,-766.36,1
449,-785.61,1
450,-802.5,1
451,-816.82,1
452,-828.64,1
453,-838.3,1
454,-846.41,1
455,-853.66,1
456,-860.78,1
457,-868.35,1
458,-876.69,1
459,-885.87,1
460,-895.65,1
461,-905.53,1
462,-914.94,1
463,-923.32,1
464,-930.27,1
465,-935.47,1
466,-938.75,1
467,-940.01,1
468,-939.27,1
469,-936.62,1
470,-932.27,1
471,-926.51,1
472,-919.7,1
473,-912.21,1
474,-904.41,1
475,-896.58,1
476,-888.99,1
477,-881.86,1
478,-875.39,1
479,-869.75,1
480,-865.07,1
481,-861.43,1
482,-858.77,1
483,-856.83,1
484,-855.22,1
485,-853.42,1
486,-850.99,1
487,-847.56,1
488,-842.99,1
489,-837.33,1
490,-830.77,1
491,-823.6,1
492,-816.12,1
493,-808.58,1
494,-801.11,1
495,-793.78,1
496,-786.55,1
497,-779.34,1
498,-772.13,1
499,-764.95,1
500,-757.91,1
501,-751.09,1
502,-744.54,1
503,-738.22,1
504,-731.95,1
505,-725.53,1
506,-718.68,1
507,-711.11,1
508,-702.58,1
509,-692.88,1
510,-681.99,1
511,-670.03,1
512,-657.31,1
513,-644.27,1
514,-631.39,1
515,-619.14,1
516,-607.83,1
517,-597.59,1
518,-588.37,1
519,-580.04,1
520,-572.45,1
521,-565.41,1
522,-558.7,1
523,-552.05,1
524,-545.14,1
525,-537.63,1
526,-529.22,1
527,-519.78,1
528,-509.33,1
529,-498.05,1
530,-486.2,1
531,-474.02,1
532,-461.75,1
533,-449.62,1
534,-437.79,1
535,-426.41,1
536,-415.58,1
537,-405.35,1
538,-395.69,1
539,-386.53,1
540,-377.7,1
541,-369.01,1
542,-360.2,1
543,-351,1
544,-341.17,1
545,-330.49,1
546,-318.85,1
547,-306.21,1
548,-292.63,1
549,-278.28,1
550,-263.45,1
551,-248.54,1
552,-233.89,1
553,-219.81,1
554,-206.46,1
555,-193.89,1
556,-182.06,1
557,-170.9,1
558,-160.35,1
559,-150.32,1
560,-140.67,1
561,-131.22,1
562,-121.73,1
563,-112.02,1
564,-101.94,1
565,-91.427,1
566,-80.422,1
567,-68.887,1
568,-56.813,1
569,-44.247,1
570,-31.317,1
571,-18.251,1
572,-5.3708,1
573,6.9542,1
574,18.37,1
575,28.607,1
576,37.546,1
577,45.239,1
578,51.877,1
579,57.729,1
580,63.11,1
581,68.353,1
582,73.791,1
583,79.732,1
584,86.437,1
585,94.115,1
586,102.9,1
587,112.78,1
588,123.57,1
589,134.89,1
590,146.28,1
591,157.25,1
592,167.39,1
593,176.38,1
594,183.98,1
595,190.01,1
596,194.44,1
597,197.37,1
598,199.1,1
599,200,1
600,200.54,1
601,201.16,1
602,202.27,1
603,204.19,1
604,207.14,1
605,211.23,1
606,216.51,1
607,222.99,1
608,230.58,1
609,239.1,1
610,248.28,1
611,257.76,1
612,267.11,1
613,275.87,1
614,283.6,1
615,289.89,1
616,294.51,1
617,297.39,1
618,298.7,1
619,298.78,1
620,298.12,1
621,297.28,1
622,296.75,1
623,296.85,1
624,297.69,1
625,299.2,1
626,301.24,1
627,303.71,1
628,306.55,1
629,309.75,1
630,313.24,1
631,316.84,1
632,320.29,1
633,323.2,1
634,325.18,1
635,325.85,1
636,325.03,1
637,322.81,1
638,319.5,1
639,315.57,1
640,311.5,1
641,307.61,1
642,304.05,1
643,300.74,1
644,297.47,1
645,293.99,1
646,290.05,1
647,285.48,1
648,280.17,1
649,273.99,1
650,266.89,1
651,258.89,1
652,250.08,1
653,240.65,1
654,230.82,1
655,220.84,1
656,211.05,1
657,201.87,1
658,193.77,1
659,187.19,1
660,182.46,1
661,179.74,1
662,179.03,1
663,180.25,1
664,183.2,1
665,187.62,1
666,193.15,1
667,199.31,1
668,205.7,1
669,211.97,1
670,217.87,1
671,223.19,1
672,227.72,1
673,231.3,1
674,233.89,1
675,235.57,1
676,236.57,1
677,237.18,1
678,237.6,1
679,237.98,1
680,238.38,1
681,238.81,1
682,239.29,1
683,239.85,1
684,240.52,1
685,241.28,1
686,242.03,1
687,242.65,1
688,243.02,1
689,243.01,1
690,242.54,1
691,241.51,1
692,239.83,1
693,237.38,1
694,234.1,1
695,230.06,1
696,225.41,1
697,220.48,1
698,215.6,1
699,211.13,1
700,207.32,1
701,204.28,1
702,201.93,1
703,200.11,1
704,198.61,1
705,197.2,1
706,195.69,1
707,193.88,1
708,191.66,1
709,188.95,1
710,185.76,1
711,182.11,1
712,178.08,1
713,173.7,1
714,169.05,1
715,164.17,1
716,159.12,1
717,153.98,1
718,148.81,1
719,143.65,1
720,138.54,1
721,133.46,1
722,128.31,1
723,122.97,1
724,117.31,1
725,111.33,1
726,105.11,1
727,98.825,1
728,92.596,1
729,86.501,1
730,80.53,1
731,74.62,1
732,68.698,1
733,62.723,1
734,56.713,1
735,50.765,1
736,45.052,1
737,39.782,1
738,35.151,1
739,31.295,1
740,28.278,1
741,26.083,1
742,24.609,1
743,23.659,1
744,22.926,1
745,22.018,1
746,20.547,1
747,18.229,1
748,14.928,1
749,10.67,1
750,5.6243,1
751,0.090764,1
752,-5.517,1
753,-10.728,1
754,-15.096,1
755,-18.305,1
756,-20.268,1
757,-21.18,1
758,-21.469,1
759,-21.678,1
760,-22.329,1
761,-23.819,1
762,-26.365,1
763,-29.983,1
764,-34.517,1
765,-39.713,1
766,-45.304,1
767,-51.064,1
768,-56.824,1
769,-62.479,1
770,-68.004,1
771,-73.454,1
772,-78.911,1
773,-84.388,1
774,-89.765,1
775,-94.817,1
776,-99.29,1
777,-102.98,1
778,-105.81,1
779,-107.83,1
780,-109.26,1
781,-110.4,1
782,-111.58,1
783,-113.1,1
784,-115.09,1
785,-117.53,1
786,-120.29,1
787,-123.2,1
788,-126.1,1
789,-128.89,1
790,-131.52,1
791,-133.96,1
792,-136.14,1
793,-137.95,1
794,-139.21,1
795,-139.83,1
796,-139.73,1
797,-138.95,1
798,-137.62,1
799,-135.97,1
800,-134.3,1
801,-132.95,1
802,-132.19,1
803,-132.2,1
804,-133.03,1
805,-134.58,1
806,-136.69,1
807,-139.17,1
808,-141.85,1
809,-144.66,1
810,-147.57,1
811,-150.54,1
812,-153.45,1
813,-156.13,1
814,-158.4,1
815,-160.12,1
816,-161.15,1
817,-161.41,1
818,-160.89,1
819,-159.66,1
820,-157.93,1
821,-155.88,1
822,-153.72,1
823,-151.66,1
824,-149.92,1
825,-148.7,1
826,-148.18,1
827,-148.39,1
828,-149.25,1
829,-150.55,1
830,-151.99,1
831,-153.23,1
832,-153.95,1
833,-153.96,1
834,-153.17,1
835,-151.62,1
836,-149.48,1
837,-146.95,1
838,-144.31,1
839,-141.83,1
840,-139.71,1
841,-138.06,1
842,-136.87,1
843,-136.04,1
844,-135.47,1
845,-135.05,1
846,-134.69,1
847,-134.29,1
848,-133.83,1
849,-133.25,1
850,-132.48,1
851,-131.45,1
852,-130.08,1
853,-128.32,1
854,-126.2,1
855,-123.75,1
856,-121.01,1
857,-118.06,1
858,-115,1
859,-111.92,1
860,-108.92,1
861,-106.09,1
862,-103.55,1
863,-101.5,1
864,-100.18,1
865,-99.84,1
866,-100.68,1
867,-102.76,1
868,-106.01,1
869,-110.28,1
870,-115.38,1
871,-121.11,1
872,-127.19,1
873,-133.27,1
874,-138.91,1
875,-143.66,1
876,-147.1,1
877,-148.97,1
878,-149.2,1
879,-147.91,1
880,-145.34,1
881,-141.74,1
882,-137.32,1
883,-132.3,1
884,-126.89,1
885,-121.32,1
886,-115.71,1
887,-110.06,1
888,-104.19,1
889,-97.895,1
890,-90.958,1
891,-83.249,1
892,-74.75,1
893,-65.551,1
894,-55.814,1
895,-45.715,1
896,-35.416,1
897,-25.078,1
898,-14.884,1
899,-5.0476,1
900,4.1979,1
901,12.595,1
902,19.879,1
903,25.839,1
904,30.378,1
905,33.531,1
906,35.457,1
907,36.439,1
908,36.876,1
909,37.23,1
910,37.939,1
911,39.327,1
912,41.542,1
913,44.548,1
914,48.178,1
915,52.226,1
916,56.504,1
917,60.852,1
918,65.129,1
919,69.216,1
920,73.003,1
921,76.38,1
922,79.219,1
923,81.394,1
924,82.822,1
925,83.518,1
926,83.647,1
927,83.531,1
928,83.599,1
929,84.275,1
930,85.887,1
931,88.587,1
932,92.338,1
933,96.947,1
934,102.15,1
935,107.7,1
936,113.35,1
937,118.84,1
938,123.89,1
939,128.17,1
940,131.37,1
941,133.23,1
942,133.6,1
943,132.46,1
944,129.93,1
945,126.22,1
946,121.66,1
947,116.64,1
948,111.6,1
949,106.97,1
950,103.12,1
951,100.35,1
952,98.799,1
953,98.443,1
954,99.098,1
955,100.46,1
956,102.14,1
957,103.78,1
958,105.09,1
959,105.87,1
960,106.12,1
961,105.95,1
962,105.55,1
963,105.07,1
964,104.56,1
965,103.99,1
966,103.3,1
967,102.45,1
968,101.38,1
969,100.06,1
970,98.452,1
971,96.551,1
972,94.385,1
973,92.047,1
974,89.702,1
975,87.546,1
976,85.749,1
977,84.414,1
978,83.55,1
979,83.061,1
980,82.747,1
981,82.343,1
982,81.607,1
983,80.409,1
984,78.779,1
985,76.919,1
986,75.159,1
987,73.858,1
988,73.264,1
989,73.421,1
990,74.189,1
991,75.33,1
992,76.579,1
993,77.688,1
994,78.457,1
995,78.772,1
996,78.6,1
997,77.956,1
998,76.853,1
999,75.287,1
1000,73.251,1
1001,70.777,1
1002,67.977,1
1003,65.025,1
1004,62.104,1
1005,59.36,1
1006,56.879,1
1007,54.712,1
1008,52.888,1
1009,51.405,1
1010,50.183,1
1011,49.057,1
1012,47.816,1
1013,46.289,1
1014,44.426,1
1015,42.302,1
1016,40.063,1
1017,37.833,1
1018,35.648,1
1019,33.434,1
1020,31.048,1
1021,28.351,1
1022,25.283,1
1023,21.895,1
1024,18.368,1
1025,14.992,1
1026,12.133,1
1027,10.152,1
1028,9.3008,1
1029,9.6353,1
1030,10.985,1
1031,13.003,1
1032,15.271,1
1033,17.393,1
1034,19.035,1
1035,19.917,1
1036,19.796,1
1037,18.463,1
1038,15.773,1
1039,11.694,1
1040,6.3591,1
1041,0.083202,1
1042,-6.684,1
1043,-13.442,1
1044,-19.722,1
1045,-25.136,1
1046,-29.384,1
1047,-32.273,1
1048,-33.764,1
1049,-34.006,1
1050,-33.31,1
1051,-32.076,1
1052,-30.732,1
1053,-29.675,1
1054,-29.214,1
1055,-29.529,1
1056,-30.668,1
1057,-32.562,1
1058,-35.06,1
1059,-37.951,1
1060,-40.974,1
1061,-43.85,1
1062,-46.327,1
1063,-48.229,1
1064,-49.493,1
1065,-50.165,1
1066,-50.369,1
1067,-50.239,1
1068,-49.902,1
1069,-49.479,1
1070,-49.076,1
1071,-48.759,1
1072,-48.558,1
1073,-48.499,1
1074,-48.647,1
1075,-49.094,1
1076,-49.928,1
1077,-51.186,1
1078,-52.826,1
1079,-54.722,1
1080,-56.695,1
1081,-58.543,1
1082,-60.087,1
1083,-61.222,1
1084,-61.952,1
1085,-62.359,1
1086,-62.536,1
1087,-62.544,1
1088,-62.427,1
1089,-62.247,1
1090,-62.122,1
1091,-62.248,1
1092,-62.893,1
1093,-64.342,1
1094,-66.842,1
1095,-70.577,1
1096,-75.626,1
1097,-81.907,1
1098,-89.116,1
1099,-96.736,1
1100,-104.14,1
1101,-110.73,1
1102,-116,1
1103,-119.63,1
1104,-121.47,1
1105,-121.6,1
1106,-120.26,1
1107,-117.91,1
1108,-115.03,1
1109,-112.02,1
1110,-109.09,1
1111,-106.29,1
1112,-103.52,1
1113,-100.66,1
1114,-97.577,1
1115,-94.145,1
1116,-90.225,1
1117,-85.713,1
1118,-80.559,1
1119,-74.759,1
1120,-68.341,1
1121,-61.336,1
1122,-53.764,1
1123,-45.654,1
1124,-37.103,1
1125,-28.321,1
1126,-19.624,1
1127,-11.379,1
1128,-3.9436,1
1129,2.385,1
1130,7.3938,1
1131,10.994,1
1132,13.254,1
1133,14.388,1
1134,14.701,1
1135,14.541,1
1136,14.283,1
1137,14.292,1
1138,14.871,1
1139,16.186,1
1140,18.204,1
1141,20.688,1
1142,23.264,1
1143,25.56,1
1144,27.318,1
1145,28.471,1
1146,29.152,1
1147,29.636,1
1148,30.24,1
1149,31.214,1
1150,32.688,1
1151,34.644,1
1152,36.931,1
1153,39.301,1
1154,41.484,1
1155,43.253,1
1156,44.481,1
1157,45.171,1
1158,45.445,1
1159,45.505,1
1160,45.568,1
1161,45.797,1
1162,46.263,1
1163,46.936,1
1164,47.746,1
1165,48.632,1
1166,49.564,1
1167,50.513,1
1168,51.447,1
1169,52.329,1
1170,53.078,1
1171,53.514,1
1172,53.347,1
1173,52.241,1
1174,49.912,1
1175,46.231,1
1176,41.301,1
1177,35.469,1
1178,29.292,1
1179,23.441,1
1180,18.581,1
1181,15.248,1
1182,13.764,1
1183,14.208,1
1184,16.446,1
1185,20.204,1
1186,25.119,1
1187,30.733,1
1188,36.491,1
1189,41.766,1
1190,45.927,1
1191,48.428,1
1192,48.92,1
1193,47.343,1
1194,43.97,1
1195,39.363,1
1196,34.261,1
1197,29.43,1
1198,25.512,1
1199,22.911,1
1200,21.755,1
1201,21.906,1
1202,23.02,1
1203,24.64,1
1204,26.297,1
1205,27.578,1
1206,28.176,1
1207,27.907,1
1208,26.696,1
1209,24.547,1
1210,21.543,1
1211,17.862,1
1212,13.804,1
1213,9.7723,1
1214,6.2305,1
1215,3.6399,1
1216,2.3694,1
1217,2.5947,1
1218,4.2364,1
1219,6.9767,1
1220,10.345,1
1221,13.828,1
1222,16.972,1
1223,19.443,1
1224,21.051,1
1225,21.758,1
1226,21.672,1
1227,21.02,1
1228,20.049,1
1229,18.909,1
1230,17.596,1
1231,16.03,1
1232,14.159,1
1233,12.029,1
1234,9.7702,1
1235,7.5545,1
1236,5.5331,1
1237,3.7925,1
1238,2.3453,1
1239,1.1535,1
1240,0.15376,1
1241,-0.7169,1
1242,-1.4928,1
1243,-2.1657,1
1244,-2.6974,1
1245,-3.0348,1
1246,-3.1145,1
1247,-2.8874,1
1248,-2.3778,1
1249,-1.7259,1
1250,-1.1603,1
1251,-0.90816,1
1252,-1.1003,1
1253,-1.7213,1
1254,-2.6193,1
1255,-3.5511,1
1256,-4.2413,1
1257,-4.4546,1
1258,-4.0741,1
1259,-3.1294,1
1260,-1.7495,1
1261,-0.10101,1
1262,1.6279,1
1263,3.2222,1
1264,4.4524,1
1265,5.096,1
1266,4.9525,1
1267,3.8671,1
1268,1.7677,1
1269,-1.2933,1
1270,-5.1139,1
1271,-9.36,1
1272,-13.625,1
1273,-17.512,1
1274,-20.701,1
1275,-23.003,1
1276,-24.359,1
1277,-24.803,1
1278,-24.416,1
1279,-23.309,1
1280,-21.631,1
1281,-19.57,1
1282,-17.347,1
1283,-15.192,1
1284,-13.326,1
1285,-11.939,1
1286,-11.15,1
1287,-10.993,1
1288,-11.432,1
1289,-12.398,1
1290,-13.798,1
1291,-15.478,1
1292,-17.209,1
1293,-18.716,1
1294,-19.731,1
1295,-20.055,1
1296,-19.605,1
1297,-18.458,1
1298,-16.863,1
1299,-15.205,1
1300,-13.947,1
1301,-13.555,1
1302,-14.409,1
1303,-16.727,1
1304,-20.56,1
1305,-25.848,1
1306,-32.477,1
1307,-40.294,1
1308,-49.088,1
1309,-58.561,1
1310,-68.314,1
1311,-77.857,1
1312,-86.662,1
1313,-94.228,1
1314,-100.15,1
1315,-104.16,1
1316,-106.16,1
1317,-106.17,1
1318,-104.29,1
1319,-100.73,1
1320,-95.778,1
1321,-89.841,1
1322,-83.361,1
1323,-76.771,1
1324,-70.431,1
1325,-64.619,1
1326,-59.538,1
1327,-55.314,1
1328,-51.954,1
1329,-49.295,1
1330,-47.012,1
1331,-44.704,1
1332,-41.982,1
1333,-38.531,1
1334,-34.152,1
1335,-28.797,1
1336,-22.571,1
1337,-15.7,1
1338,-8.5026,1
1339,-1.3346,1
1340,5.4446,1
1341,11.497,1
1342,16.533,1
1343,20.353,1
1344,22.909,1
1345,24.318,1
1346,24.816,1
1347,24.672,1
1348,24.112,1
1349,23.305,1
1350,22.376,1
1351,21.447,1
1352,20.675,1
1353,20.266,1
1354,20.446,1
1355,21.403,1
1356,23.229,1
1357,25.875,1
1358,29.144,1
1359,32.745,1
1360,36.361,1
1361,39.707,1
1362,42.572,1
1363,44.835,1
1364,46.456,1
1365,47.45,1
1366,47.879,1
1367,47.867,1
1368,47.596,1
1369,47.263,1
1370,47.039,1
1371,47.066,1
1372,47.445,1
1373,48.225,1
1374,49.372,1
1375,50.76,1
1376,52.177,1
1377,53.355,1
1378,54.04,1
1379,54.071,1
1380,53.416,1
1381,52.152,1
1382,50.406,1
1383,48.309,1
1384,45.965,1
1385,43.474,1
1386,40.961,1
1387,38.595,1
1388,36.556,1
1389,34.983,1
1390,33.941,1
1391,33.42,1
1392,33.34,1
1393,33.546,1
1394,33.826,1
1395,33.94,1
1396,33.684,1
1397,32.953,1
1398,31.785,1
1399,30.335,1
1400,28.817,1
1401,27.42,1
1402,26.239,1
1403,25.278,1
1404,24.498,1
1405,23.87,1
1406,23.401,1
1407,23.116,1
1408,23.06,1
1409,23.293,1
1410,23.877,1
1411,24.851,1
1412,26.219,1
1413,27.947,1
1414,29.947,1
1415,32.093,1
1416,34.237,1
1417,36.224,1
1418,37.886,1
1419,39.031,1
1420,39.453,1
1421,38.969,1
1422,37.478,1
1423,35.012,1
1424,31.76,1
1425,28.028,1
1426,24.163,1
1427,20.476,1
1428,17.191,1
1429,14.424,1
1430,12.176,1
1431,10.381,1
1432,8.9566,1
1433,7.8517,1
1434,7.0566,1
1435,6.6004,1
1436,6.5327,1
1437,6.8923,1
1438,7.6745,1
1439,8.8031,1
1440,10.104,1
1441,11.293,1
1442,12.01,1
1443,11.919,1
1444,10.83,1
1445,8.7839,1
1446,6.0371,1
1447,2.9806,1
1448,0.039279,1
1449,-2.4097,1
1450,-4.0994,1
1451,-4.9108,1
1452,-4.8673,1
1453,-4.088,1
1454,-2.7398,1
1455,-1.0306,1
1456,0.76915,1
1457,2.3363,1
1458,3.364,1
1459,3.6382,1
1460,3.0716,1
1461,1.7098,1
1462,-0.26118,1
1463,-2.5328,1
1464,-4.7373,1
1465,-6.5356,1
1466,-7.7011,1
1467,-8.1828,1
1468,-8.124,1
1469,-7.8148,1
1470,-7.5917,1
1471,-7.7298,1
1472,-8.3834,1
1473,-9.6036,1
1474,-11.387,1
1475,-13.698,1
1476,-16.471,1
1477,-19.62,1
1478,-23.05,1
1479,-26.627,1
1480,-30.122,1
1481,-33.184,1
1482,-35.398,1
1483,-36.419,1
1484,-36.088,1
1485,-34.498,1
1486,-31.98,1
1487,-29.034,1
1488,-26.227,1
1489,-24.077,1
1490,-22.954,1
1491,-23.013,1
1492,-24.198,1
1493,-26.3,1
1494,-29.021,1
1495,-32.004,1
1496,-34.868,1
1497,-37.248,1
1498,-38.843,1
1499,-39.463,1
1500,-39.054,1
1501,-37.69,1
1502,-35.525,1
1503,-32.748,1
1504,-29.552,1
1505,-26.121,1
1506,-22.619,1
1507,-19.195,1
1508,-16.02,1
1509,-13.331,1
1510,-11.46,1
1511,-10.782,1
1512,-11.613,1
1513,-14.108,1
1514,-18.237,1
1515,-23.832,1
1516,-30.657,1
1517,-38.44,1
1518,-46.904,1
1519,-55.776,1
1520,-64.789,1
1521,-73.673,1
1522,-82.141,1
1523,-89.902,1
1524,-96.702,1
1525,-102.36,1
1526,-106.78,1
1527,-109.95,1
1528,-111.88,1
1529,-112.61,1
1530,-112.17,1
1531,-110.58,1
1532,-107.91,1
1533,-104.23,1
1534,-99.744,1
1535,-94.713,1
1536,-89.471,1
1537,-84.319,1
1538,-79.458,1
1539,-74.947,1
1540,-70.685,1
1541,-66.46,1
1542,-62.023,1
1543,-57.152,1
1544,-51.687,1
1545,-45.551,1
1546,-38.781,1
1547,-31.51,1
1548,-23.899,1
